company,employment_type,schedule_type,min_salary,max_salary,currency,city,min_experience,max_experience,clean_key_skills,clean_title
детский мир,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' hadoop', ' kafka', ' kubernetes', ' java']","big data engineer spark,  hadoop"
московская биржа,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['etl', ' sql', ' oracle db', ' greenplum', ' python', ' xml', ' json api', ' rest api', ' kafka', ' java', ' git', ' jenkins', ' ci/cd']",data engineer разработчик etl
crazy panda,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['python', ' sql', ' panda', ' a/b тесты']",data analyst mobile games
lucy in the sky inc,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['анализ дать', ' data analysis', ' sql', ' python', ' ms excel', ' системное мышление', ' аналитическое мышление', ' аналитика', ' маркетинг', ' английский — b1 — средний']",marketing analyst / data analyst in marketing / web analyst
latoken,full time,not specified,2500.0,4000.0,usd,not specified,3,6.0,"['python', ' dwh', ' postgressql', ' crm', ' erp']",data engineer
вкусно — и точка,full time,not specified,175000.0,300000.0,rub,москва,3,6.0,"['python', ' machine learning', ' sql', ' big data', ' spark', ' data analysis', ' teambuilding', ' ml']",chief data scientist / ds team lead
merk team,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['python', ' numpy', ' matplotlib', ' sklearn', ' sql', ' ml', ' keras', ' tensorflow', ' pytorch', ' computer vision', ' английский — b2 — средне-продвинутый']",data science engineer computer vision
latoken,full time,not specified,1500.0,4000.0,usd,not specified,3,6.0,"['python', ' dwh', ' postgressql', ' crm', ' erp']",data engineer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
merk team,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['python', ' numpy', ' matplotlib', ' sklearn', ' sql', ' ml', ' tensorflow', ' pytorch', ' computer vision', ' английский — b2 — средне-продвинутый']",data science engineer computer vision
вкусно — и точка,full time,not specified,175000.0,300000.0,rub,москва,3,6.0,"['python', ' machine learning', ' sql', ' big data', ' data science']",data scientist middle/senior
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
деловая среда,full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['python', ' sql', ' linux']",data engineer аналитик больших дать
мултон партнерс,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['python', ' git', ' big data', ' английский язык', ' hive', ' английский — c1 — продвинуть']",data insight analytics expert
latoken,full time,not specified,1500.0,4000.0,usd,not specified,3,6.0,"['python', ' dwh', ' postgressql', ' crm', ' erp']",data engineer
murano software,full time,not specified,150000.0,127500.0,rub,not specified,6,100.0,"['английский язык', ' ms sql', ' linux', ' sql', ' английский — c1 — продвинуть']",senior database administrator
my.games,full time, remote work,100000.0,240000.0,rub,not specified,1,3.0,"['data science', ' python']",ml research engineer/data science engineer
mediascope,full time,not specified,175000.0,300000.0,rub,москва,3,6.0,"['python', ' sql', ' аналитические исследование', ' аналитическое мышление', ' архитектура', ' анализ дать', ' системный анализ']",руководитель отдела master data management
transparent hiring,full time,not specified,150000.0,127500.0,rub,not specified,6,100.0,"['sap mm', ' ariba', ' procurement', ' logistics', ' sap mdg', ' sap s/4hana', ' english', ' английский — c1 — продвинутый']",data engineer relocation to germany
сберздоровье,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['работа с базами данных', ' dataops', ' mlops', ' airflow', ' python', ' ms sql', ' prefect', ' dagster', ' great expectations', ' mlflow', ' kubeflow', ' dvc', ' kafka', ' spark', ' flink', ' vertica', ' greenplum', ' citus', ' clickhouse']",data engineer
промэкспертиза,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['delphi', ' sql', ' ms sql', ' ms sql server', ' borland delphi', ' reporting', ' fast report']",senior database developer ms sql
merk team,full time, remote work,200000.0,200000.0,rub,not specified,3,6.0,"['python', ' numpy', ' matplotlib', ' sklearn', ' sql', ' ml', ' pytorch', ' computer vision', ' tensorflow', ' английский — b2 — средне-продвинутый']",data science engineer computer vision
my.games,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['java', ' scala', ' big data', ' hadoop', ' spark streaming']",senior data engineer scala
мтс,full time,not specified,175000.0,300000.0,rub,москва,3,6.0,"['тестирование', ' python', ' pytest', ' sql', ' mobile', ' web', ' selenium', ' docker', ' allure', ' appium', ' android sdk']",senior qa engineer на продукт мтс аналитика big data
henkel russia (lab industries),full time,not specified,175000.0,300000.0,rub,москва,3,6.0,"['assortment management', ' английский — b1 — средний']",assortment & data manager
manpower,full time,not specified,150000.0,150000.0,rub,not specified,1,3.0,"['ms excel', ' sql', ' fine bi', ' power bi', ' английский язык', ' английский — b2 — средне-продвинуть']",data analyst
пикселплекс лабс,full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['big data', ' databases', ' postgresql', ' mongodb']",database developer
hs ad,full time,not specified,150000.0,249000.0,rub,москва,6,100.0,"['data science', ' sql', ' ms powerpoint', ' big data', ' анализ данных', ' marketing strategy development', ' analytical skills', ' mysql', ' статистический анализ', ' английский — c1 — продвинутый']",digital data analyst
научсофт,full time,not specified,175000.0,300000.0,rub,минск,3,6.0,"['tableau', ' aws', ' databases', ' analytical skills', ' data analysis', ' english', ' postgresql', ' mysql']",data engineer
botan investments,full time,not specified,150000.0,4000.0,rub,not specified,1,3.0,"['amplitude', ' firebase', ' google analytics', ' retention', ' play console', ' sql', ' python', ' data analysis', ' английский — c1 — продвинутый']",data analyst
botan investments,full time,not specified,150000.0,4000.0,rub,not specified,1,3.0,"['amplitude', ' firebase', ' google analytics', ' retention', ' play console', ' sql', ' python', ' data analysis', ' английский — c1 — продвинутый']",data analyst
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
"velvetech, llc",full time,not specified,175000.0,300000.0,rub,not specified,3,6.0,"['spark', ' kafka', ' nosql', ' sql', ' snowflake', ' mongodb', ' azure sql', ' olap and oltp', ' etl', ' английский — b2 — средне-продвинутый']",database developer
latoken,full time,not specified,1500.0,4000.0,usd,not specified,3,6.0,"['python', ' dwh', ' postgressql', ' crm', ' erp']",data engineer
